[19:09:20.114] [INFO] [Scheduler] [MAIN] Scheduler initialized.
[19:09:20.165] [INFO] [Scheduler] [MAIN] Parsed zone: Zone{zoneId=1, start=(0,0), end=(700,600)}
[19:09:46.672] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:STATUS:452:159:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:46.673] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:STATUS:452:159:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:46.778] [DEBUG] [Scheduler] [SD] Received drone message: 1:[ACTIVE][RETURNING]:RETURN_STATUS:1:0:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:46.779] [INFO] [Scheduler] [SD] Drone 1 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:46.779] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:1:[ACTIVE][RETURNING]:RETURN_STATUS:1:0:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:46.881] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:CONTINUING:452:159:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:46.881] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:CONTINUING:452:159:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:46.986] [DEBUG] [Scheduler] [SD] Received drone message: 1:[ACTIVE][RETURNING]:RETURNED_TO_BASE:0:0:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:46.990] [INFO] [Scheduler] [SD] Drone 1 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:46.990] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:1:[ACTIVE][RETURNING]:RETURNED_TO_BASE:0:0:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:47.091] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:STATUS:480:169:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:47.095] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:STATUS:480:169:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:47.203] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:CONTINUING:480:169:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:47.206] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:CONTINUING:480:169:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:47.388] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:STATUS:509:179:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:47.391] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:STATUS:509:179:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:47.498] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:CONTINUING:509:179:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:47.499] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:CONTINUING:509:179:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:47.682] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:STATUS:537:189:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:47.683] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:STATUS:537:189:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:47.788] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:CONTINUING:537:189:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:47.793] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:CONTINUING:537:189:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:47.978] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:STATUS:565:199:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:47.980] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:STATUS:565:199:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:48.092] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:CONTINUING:565:199:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:48.093] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:CONTINUING:565:199:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:48.280] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:STATUS:594:209:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:48.281] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:STATUS:594:209:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:48.392] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:CONTINUING:594:209:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:48.392] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:CONTINUING:594:209:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:48.574] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:STATUS:622:219:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:48.575] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:STATUS:622:219:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:48.678] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:CONTINUING:622:219:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:48.678] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:CONTINUING:622:219:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:48.863] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:STATUS:650:229:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:48.865] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:STATUS:650:229:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:48.973] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:CONTINUING:650:229:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:48.974] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:CONTINUING:650:229:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:49.161] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:STATUS:678:239:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:49.161] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:STATUS:678:239:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:49.272] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:CONTINUING:678:239:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:49.273] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:CONTINUING:678:239:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:49.459] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:STATUS:707:249:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:49.460] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:STATUS:707:249:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:49.565] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:CONTINUING:707:249:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:49.566] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:CONTINUING:707:249:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:49.753] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:STATUS:735:259:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:49.754] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:STATUS:735:259:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:49.856] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:CONTINUING:735:259:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:49.857] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:CONTINUING:735:259:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:50.043] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:STATUS:763:269:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:50.046] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:STATUS:763:269:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:50.152] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:CONTINUING:763:269:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:50.153] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:CONTINUING:763:269:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:50.338] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:STATUS:792:279:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:50.340] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:STATUS:792:279:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:50.446] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:CONTINUING:792:279:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:50.446] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:CONTINUING:792:279:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:50.634] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:STATUS:820:289:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:50.640] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:STATUS:820:289:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:50.747] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:CONTINUING:820:289:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:50.749] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:CONTINUING:820:289:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:50.937] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:STATUS:848:299:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:50.938] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:STATUS:848:299:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:51.045] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:CONTINUING:848:299:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:51.046] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:CONTINUING:848:299:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:51.230] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][TRAVELING]:PERMISSION_TO_DROP:850:300:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:51.232] [INFO] [Scheduler] [SD] Drone 2 transitioning to [TRAVELING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:51.232] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][TRAVELING]:PERMISSION_TO_DROP:850:300:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:51.706] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][DEPLOYING]:PAYLOAD_DROPPED:850:300:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:51.710] [INFO] [Scheduler] [SD] Drone 2 transitioning to [DEPLOYING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:51.710] [INFO] [Scheduler] [SD] Notifying FireIncidentSubsystem of task completion: FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:51.714] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][DEPLOYING]:PAYLOAD_DROPPED:850:300:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:51.898] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][RETURNING]:RETURN_STATUS:821:290:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:51.899] [INFO] [Scheduler] [SD] Drone 2 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:51.899] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][RETURNING]:RETURN_STATUS:821:290:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:52.081] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][RETURNING]:RETURN_STATUS:793:280:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:52.083] [INFO] [Scheduler] [SD] Drone 2 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:52.083] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][RETURNING]:RETURN_STATUS:793:280:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:52.267] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][RETURNING]:RETURN_STATUS:765:270:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:52.270] [INFO] [Scheduler] [SD] Drone 2 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:52.270] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][RETURNING]:RETURN_STATUS:765:270:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:52.453] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][RETURNING]:RETURN_STATUS:736:260:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:52.454] [INFO] [Scheduler] [SD] Drone 2 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:52.454] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][RETURNING]:RETURN_STATUS:736:260:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:52.638] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][RETURNING]:RETURN_STATUS:708:250:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:52.639] [INFO] [Scheduler] [SD] Drone 2 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:52.639] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][RETURNING]:RETURN_STATUS:708:250:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:52.819] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][RETURNING]:RETURN_STATUS:680:240:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:52.820] [INFO] [Scheduler] [SD] Drone 2 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:52.820] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][RETURNING]:RETURN_STATUS:680:240:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:53.005] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][RETURNING]:RETURN_STATUS:651:230:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:53.007] [INFO] [Scheduler] [SD] Drone 2 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:53.007] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][RETURNING]:RETURN_STATUS:651:230:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:53.194] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][RETURNING]:RETURN_STATUS:623:220:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:53.199] [INFO] [Scheduler] [SD] Drone 2 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:53.201] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][RETURNING]:RETURN_STATUS:623:220:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:53.383] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][RETURNING]:RETURN_STATUS:595:210:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:53.384] [INFO] [Scheduler] [SD] Drone 2 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:53.384] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][RETURNING]:RETURN_STATUS:595:210:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:53.573] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][RETURNING]:RETURN_STATUS:567:200:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:53.575] [INFO] [Scheduler] [SD] Drone 2 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:53.575] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][RETURNING]:RETURN_STATUS:567:200:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:53.761] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][RETURNING]:RETURN_STATUS:538:190:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:53.761] [INFO] [Scheduler] [SD] Drone 2 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:53.762] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][RETURNING]:RETURN_STATUS:538:190:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:53.941] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][RETURNING]:RETURN_STATUS:510:180:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:53.942] [INFO] [Scheduler] [SD] Drone 2 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:53.942] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][RETURNING]:RETURN_STATUS:510:180:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:54.126] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][RETURNING]:RETURN_STATUS:482:170:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:54.128] [INFO] [Scheduler] [SD] Drone 2 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:54.128] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][RETURNING]:RETURN_STATUS:482:170:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:54.308] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][RETURNING]:RETURN_STATUS:453:160:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:54.308] [INFO] [Scheduler] [SD] Drone 2 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:54.309] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][RETURNING]:RETURN_STATUS:453:160:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:54.493] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][RETURNING]:RETURN_STATUS:425:150:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:54.495] [INFO] [Scheduler] [SD] Drone 2 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:54.495] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][RETURNING]:RETURN_STATUS:425:150:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:54.680] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][RETURNING]:RETURN_STATUS:397:140:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:54.681] [INFO] [Scheduler] [SD] Drone 2 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:54.681] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][RETURNING]:RETURN_STATUS:397:140:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:54.865] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][RETURNING]:RETURN_STATUS:369:130:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:54.866] [INFO] [Scheduler] [SD] Drone 2 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:54.866] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][RETURNING]:RETURN_STATUS:369:130:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:55.048] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][RETURNING]:RETURN_STATUS:340:120:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:55.049] [INFO] [Scheduler] [SD] Drone 2 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:55.050] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][RETURNING]:RETURN_STATUS:340:120:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:55.238] [DEBUG] [Scheduler] [SD] Received drone message: 2:[ACTIVE][RETURNING]:RETURN_STATUS:312:110:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:55.240] [INFO] [Scheduler] [SD] Drone 2 transitioning to [RETURNING] on task FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
[19:09:55.240] [DEBUG] [Scheduler] [SD] Responding to drone with: ACK:2:[ACTIVE][RETURNING]:RETURN_STATUS:312:110:FireRequest{time=10-30-15, zone=4, event=FIRE_DETECTED, severity=Low, id=1A}
